Genres,Danceability (0-1),Tempo (BPM),Popularity (0-100),Key,Mode
experimental house,0.84,122.54799999999999,1.0,G,Major
experimental indie rock,0.586,147.704,37.0,F,Major
experimental jazz,0.695,128.009,12.0,Eb,Minor
experimental pop,0.5797309087737659,122.11472824001396,42.51060526774812,A,Major
experimental rock,0.46490704648049896,120.54471058676478,31.20494854602613,G,Major
experimental vocal,0.5682071794871796,105.41076205128206,43.25948717948718,Gb,Major
fado,0.5268418367346938,108.41359285714285,24.218367346938766,F,Major
fake,0.759,92.001,0.0,C,Major
family gospel,0.4565,126.4375,23.25,G,Major
faroese pop,0.384,134.834,4.0,Gb,Major
fast melodic punk,0.4635,110.23025,0.5,Gb,Minor
fidget house,0.6277666666666666,146.30766666666668,43.2,B,Minor
filmi,0.5749957008872011,109.15615466368315,19.554121194044846,G,Major
filter house,0.6470923649010165,127.29444487426431,36.14483681112896,Gb,Minor
filthstep,0.48175,125.06100000000002,13.625,G,Major
final fantasy,0.40104,134.80123999999998,39.84,A,Major
fingerstyle,0.4385456175824175,118.69286773626371,30.78562051282051,Gb,Major
finnish alternative rock,0.6,105.991,69.0,D,Major
finnish black metal,0.3751,120.77435,1.65,C,Major
finnish classical,0.4015808333333333,130.78241666666665,2.6166666666666667,C,Major
finnish contemporary classical,0.24538157894736845,96.57202631578949,3.1184210526315788,D,Major
finnish death metal,0.375409090909091,130.54949999999997,25.5,D,Minor
finnish doom metal,0.3751,120.77435,1.65,C,Major
finnish edm,0.5711357087357087,119.29556338661337,22.345382395382394,G,Minor
finnish electro,0.6829999999999999,116.95,0.0,Ab,Major
finnish hard rock,0.4516666666666667,128.43699999999998,34.0,E,Major
finnish melodeath,0.4052727272727274,119.531,18.0,D,Minor
finnish metal,0.3801714285714286,122.370975,18.94642857142857,F,Minor
finnish power metal,0.3893968253968254,136.35855555555554,22.730158730158724,G,Minor
finnish soul,0.677,124.17399999999999,39.0,D,Major
firenze indie,0.38799999999999996,155.17575,6.75,B,Major
flamenco,0.5816878260869565,112.93507666666667,32.20655797101449,G,Major
flamenco fusion,0.599,133.034,0.0,Db,Major
flamenco guitar,0.5758786445279866,113.96665630743523,35.260134711779436,G,Minor
flick hop,0.223,86.79799999999999,14.0,C,Major
flint hip hop,0.7567333333333334,101.84656666666666,44.51666666666666,C,Major
float house,0.65445,125.4441,11.5,Bb,Minor
florida death metal,0.282275,131.00070833333336,37.583333333333336,B,Major
florida rap,0.7745577100646354,121.03849157060732,63.369608105953475,C,Minor
fo jing,0.33180000000000004,104.6756,36.2,B,Minor
focus,0.5170731225296442,117.02920440429136,28.98418972332016,Db,Major
focus beats,0.6407395833333333,114.20860416666666,29.88541666666667,C,Major
focus trance,0.6793499999999999,122.00529444444444,5.911111111111111,Bb,Minor
folclor afrocolombiano,0.6705833333333333,140.37995833333332,39.4375,Eb,Minor
folclor colombiano,0.7707916666666664,110.15183333333334,44.25,C,Major
folclore extremeno,0.6437999999999999,107.3548,0.2,F,Major
folclore jujeno,0.5773333333333333,122.59466666666664,40.0,Gb,Minor
folclore navarra,0.419,95.06700000000001,0.0,A,Major
folclore salteno,0.475,98.84899999999999,30.0,Ab,Minor
folclore tucumano,0.6082916666666667,123.30945833333334,39.95833333333333,Db,Major
folk,0.5407788749197404,118.85138393685608,33.751870294381035,G,Major
folk metal,0.3687857142857143,137.59157142857143,17.5,G,Major
folk punk,0.4687145093113587,124.06714922936796,40.41351998734549,C,Major
folk rock,0.5356774909511943,119.48524823631011,33.038216368671215,G,Major
folk rock italiano,0.5671963203463204,123.29455606060606,43.79199134199135,D,Major
folk-pop,0.5705305726301444,117.05257614123262,53.13463720422106,G,Major
folklore argentino,0.5464642857142857,107.72008333333332,42.226190476190474,Ab,Major
folklore boliviano,0.6533333333333334,136.189,47.0,Bb,Minor
folklore chileno,0.5534444444444443,105.83955555555552,5.333333333333333,F,Major
folklore ecuatoriano,0.603542857142857,132.50567619047618,22.809523809523807,Ab,Minor
folklore peruano,0.5585057471264366,126.03917241379312,41.5287356321839,D,Major
folklore quebecois,0.685,92.9295,16.5,Eb,Major
folklore venezolano,0.5836666666666667,108.508,34.0,E,Major
folkmusik,0.5219166666666667,116.01213333333332,25.18333333333333,G,Major
folktronica,0.5696333333333333,119.60993333333332,42.5,A,Major
footwork,0.7121999999999999,146.3298,13.0,F,Major
forro,0.6412,98.43823333333334,13.166666666666664,E,Major
forro tradicional,0.6739,101.32145,17.45,D,Major
fort worth indie,0.5005,121.7415,54.5,Bb,Major
fourth world,0.34742741165659696,109.5966901398653,32.323873695916184,D,Major
franco-flemish school,0.184,83.206,0.0,Eb,Minor
francoton,0.6272094017094018,120.35516666666666,54.051282051282044,F,Major
frankfurt electronic,0.7040222222222224,128.60680952380952,0.4761904761904762,A,Minor
freak folk,0.4997336593704808,116.539953767055,41.244363351882065,G,Major
freakbeat,0.4900320644297459,122.37746768593662,29.172282123800283,D,Major
free folk,0.639,82.00399999999998,38.0,B,Major
free improvisation,0.42132680041713655,112.37654965111919,21.70321967948018,F,Major
free jazz,0.4391054226838892,109.069249120019,21.276730567984806,F,Major
freestyle,0.7163112878080525,121.12315736510773,36.61379389129388,G,Major
french baroque,0.4715523809523808,107.6750095238095,10.009523809523813,Ab,Minor
french classical piano,0.3996650318721179,97.2912873726337,33.190633479253634,G,Major
french contemporary classical,0.42100000000000004,107.475,0.0,C,Major
french death metal,0.3319999999999999,102.16833333333332,49.5,Eb,Major
french hip hop,0.6961428571428573,132.87214285714285,6.7142857142857135,G,Minor
french indie folk,0.35300000000000004,115.6765,56.0,Eb,Major
french indie pop,0.706590909090909,114.96436363636366,47.81818181818182,B,Major
french indietronica,0.6970000000000001,119.35933333333332,22.33333333333333,C,Major
french jazz,0.5444043725490196,110.72550119073082,19.889058823529414,F,Major
french metal,0.25299999999999995,107.40322916666668,25.5,Eb,Major
french movie tunes,0.5158250000000001,112.13857500000002,47.7,Bb,Major
french opera,0.3367394120447223,106.58517831510594,7.619602984734564,D,Major
french orchestra,0.2924577599323753,106.96558563210294,24.417993331454873,D,Major
french pop,0.5464071865443423,115.80930627492724,47.77250906889754,C,Major
french post-punk,0.541406896551724,133.14125862068968,0.05172413793103448,B,Major
french punk,0.4483333333333334,108.859,0.0,Gb,Major
french reggae,0.7256250000000001,130.07299999999998,48.5625,Gb,Major
french rock,0.6372022456985761,118.80713077101288,46.494382664566146,G,Major
french romanticism,0.29923698613164884,103.96753811733048,8.6898041132528,Eb,Major
french shoegaze,0.365,109.26066666666668,58.83333333333334,D,Major
french soundtrack,0.42410607263107264,114.08118139730637,19.224470899470894,A,Major
french synthpop,0.6597619047619048,125.97820238095235,50.69047619047619,Gb,Major
french tech house,0.78025,124.01264285714285,1.75,Bb,Minor
french techno,0.7419333333333334,126.36143333333332,1.5666666666666669,G,Major
frenchcore,0.481030303030303,139.42864267676768,4.597222222222221,Gb,Major
frevo,0.595,129.369,14.0,Eb,Major
full on,0.6090909090909091,138.17904545454545,0.6818181818181818,Db,Major
funana,0.7127222222222223,144.38922222222226,15.694444444444446,F,Major
funeral doom,0.401,115.302,28.0,Db,Major
funk,0.6444337986499017,116.74064618708384,36.254479069252355,G,Major
funk 150 bpm,0.36200000000000004,76.8225,0.0,C,Major
funk carioca,0.6004285714285714,119.22492857142856,17.857142857142858,G,Major
funk metal,0.5131437716075272,120.60597425034841,41.31258927390369,A,Major
funk mexicano,0.36466666666666653,106.76533333333332,55.83333333333334,F,Major
funk ostentacao,0.36200000000000004,76.8225,0.0,C,Major
funk pop,0.5253333333333333,157.34333333333333,3.333333333333333,G,Major
funk rock,0.5833461946697925,117.29956442586538,38.4390080681202,A,Major
funky breaks,0.7309444444444444,127.54412962962964,11.925925925925927,Bb,Minor
funky tech house,0.7628920864964343,125.82880493520432,3.6686419753086414,B,Minor
future ambient,0.805,125.98899999999999,0.0,G,Major
future bass,0.5559664141414143,126.01412622275387,41.22364433811802,Db,Major
future funk,0.6513527777777778,122.91559166666669,43.51388888888889,Ab,Major
future garage,0.6366041666666666,114.10541666666668,35.125,B,Minor
future house,0.609,124.959,69.0,C,Major
future rock,0.4335685591547661,120.07453407639616,39.11029838616046,Ab,Major
futurepop,0.4684469696969698,127.15117424242425,12.696969696969695,G,Major
g funk,0.7745779953520482,106.8664673332113,42.68075046732526,Db,Major
gabba,0.486264253968254,157.06588990476192,6.3484444444444454,Gb,Major
gabonese pop,0.738,108.902,35.0,C,Major
gaian doom,0.321,117.853,43.0,F,Major
gainesville indie,0.5445000000000001,111.232375,55.5,Db,Major
gaita zuliana,0.6137380952380953,121.52206547619049,40.81547619047619,A,Minor
galante era,0.4123184380032205,111.31237016908213,12.509661835748794,G,Major
gamelan,0.502,87.22200000000002,11.5,Bb,Major
gaming dubstep,0.40977142857142856,123.93414285714287,2.8571428571428568,G,Major
gaming edm,0.5606428571428571,129.65186904761904,40.14880952380953,Ab,Major
gangster rap,0.7485914969020545,114.54422532873652,45.17740363855349,Db,Major
garage house,0.766421875,122.02883333333335,21.40625,G,Major
garage pop,0.5584,134.89508333333333,30.333333333333336,Bb,Major
garage psych,0.5403238190381048,121.30963519681377,37.01917923346495,A,Major
garage punk,0.4007205387205388,129.1025892255892,28.561952861952857,B,Major
garage punk blues,0.13296,94.9604,32.4,B,Major
garage rock,0.4946188850719814,131.09296826355168,42.2652554360004,A,Major
garage rock revival,0.5352254761904763,130.26378214285714,48.0152380952381,A,Major
gauze pop,0.6267019497863249,117.34607139423079,44.55544871794872,Gb,Major
gbvfi,0.4706505851555852,123.28475982011815,33.61395733895734,A,Major
geek folk,0.4970000000000001,116.80866666666668,41.333333333333336,Bb,Minor
geek rock,0.558506006006006,138.9764204204204,3.6636636636636633,E,Major
georgian electronic,0.621,127.021,2.0,Db,Major
georgian folk,0.46799999999999997,111.306,40.0,C,Major
german alternative rock,0.5391666666666667,109.90883333333332,47.33333333333334,D,Minor
german baroque,0.48881877990021505,105.06860638058347,10.811539934823317,D,Major
german black metal,0.2117625,122.70675,3.875,Gb,Major
german choir,0.3059048703352309,93.24986337760907,15.494939911448453,Bb,Major
german classical piano,0.3336759227818651,96.07487141498459,20.341539332201474,A,Major
german country,0.609,127.195,51.0,Ab,Major
german dance,0.6814509803921569,128.6812083333333,38.147058823529406,B,Major
german dark minimal techno,0.7916666666666666,127.99466666666666,0.6666666666666666,B,Major
german electronica,0.5355,114.265375,4.625,Eb,Major
german grindcore,0.2555,144.5575,0.0,G,Major
german hard rock,0.3372260000000001,102.61916933333332,23.098666666666666,A,Minor
german heavy metal,0.4254545454545454,130.75727272727275,34.27272727272727,B,Minor
german hip hop,0.8009999999999999,98.053,0.0,G,Major
german house,0.6648499999999998,120.6278,15.65,Ab,Major
german indie,0.6055833333333334,135.20416666666665,17.083333333333332,B,Major
german indie pop,0.6143333333333333,134.689,19.33333333333333,Gb,Minor
german jazz,0.3784583333333333,108.80494166666664,27.04166666666667,B,Minor
german literature,0.6629417989417989,98.10179365079365,0.0,F,Minor
german metal,0.3968364060743179,120.90310008734406,24.66746592623063,C,Minor
german metalcore,0.413,97.348,3.0,Db,Major
german oi,0.332921875,130.25600000000003,0.953125,D,Major
german opera,0.3228208676163191,103.97561024097669,3.929631764838412,G,Major
german orchestra,0.303091277125121,101.17095429819555,6.042645861316613,G,Major
german pop,0.5859647222222224,120.57593777777781,48.058611111111105,B,Major
german pop rock,0.6184,115.8632,69.0,Db,Major
german post-rock,0.579,112.53300000000002,1.25,A,Major
german power metal,0.3449525058275058,125.9546375,30.50673076923077,B,Minor
german punk,0.56148046875,141.4936875,26.80078125,B,Major
german punk rock,0.562,141.05200000000002,15.5,B,Major
german renaissance,0.1882,84.9114,19.6,F,Major
german rock,0.4659010767350929,129.81968964362522,19.82647444490993,B,Major
german romanticism,0.3254882227802087,100.46202419006454,3.6551460789514887,E,Major
german shoegaze,0.48100000000000004,106.01299999999999,9.0,G,Major
german show tunes,0.3921333333333333,110.27246666666665,36.0,C,Major
german ska,0.35050000000000003,104.97742307692309,0.6410256410256411,B,Major
german soundtrack,0.34109324618736386,111.09295907251791,44.08693847909535,G,Major
german stoner rock,0.316,85.609,2.0,C,Major
german street punk,0.43507692307692303,129.4513846153846,0.0,G,Major
german tech house,0.8041306763285024,123.2924299516908,1.5238095238095242,Db,Major
german techno,0.6793088224376728,130.5947052164036,20.446491827615603,Bb,Major
german thrash metal,0.3953125,103.104125,27.5,C,Major
german trance,0.5882880442354579,134.12286617032393,20.907819575060955,A,Minor
german underground rap,0.8590000000000001,103.20100000000001,67.0,D,Major
ghanaian hip hop,0.8016666666666667,97.06566666666667,51.66666666666666,Ab,Major
ghanaian pop,0.94,107.075,1.0,F,Minor
ghanaian traditional,0.6445000000000001,145.2075,0.5,Db,Major
ghazal,0.4982050553193525,107.29851343421332,13.223557884042338,A,Major
ghent indie,0.7809999999999999,129.993,32.0,Bb,Minor
ghettotech,0.5048333333333332,130.08005555555556,0.9444444444444444,Gb,Major
ghoststep,0.6466666666666666,128.0343333333333,0.0,Db,Major
girl group,0.6843034098658198,117.8111283819765,46.42972463527265,G,Major
glam metal,0.4808776368351595,124.57541989448441,36.375784803324336,A,Major
glam punk,0.4241000077808901,134.8347147720199,35.50558667911609,A,Major
glam rock,0.4909962339077728,124.35851111473056,39.459247441087435,A,Major
glee club,0.5166000000000001,113.81156666666668,59.2,F,Major
glitch,0.5146974358974359,98.24384102564102,35.93333333333333,F,Major
glitch hop,0.4907987179487179,106.84653717948716,36.54999999999999,Db,Major
glitch pop,0.608375,121.9615,45.375,B,Major
glitchcore,0.6269366666666667,129.95949,40.456666666666656,B,Major
glitter trance,0.484,128.011,0.0,F,Major
go-go,0.6405000000000001,135.745375,37.75,F,Minor
goa psytrance,0.6734,142.0153333333334,0.0,Db,Major
goa trance,0.617,144.993,0.0,Gb,Major
goregrind,0.6254444444444444,115.03211111111112,22.44444444444445,A,Minor
gospel,0.4752283027517602,116.01104529175102,36.28515420056664,Db,Major
gospel antigas,0.5025000000000001,90.1055,7.75,G,Major
gospel blues,0.5690121568627451,137.78928941176474,22.77588235294117,A,Major
gospel italiano,0.672,91.21600000000001,1.0,Ab,Minor
gospel r&b,0.5062641975308642,118.7351604938272,36.70617283950617,F,Major
gospel singers,0.5189437499999999,126.03103541666668,13.710416666666667,F,Major
gospel soul,0.4928062500000001,132.6791,26.175,B,Major
gothabilly,0.3671488095238096,137.84904563492066,25.015873015873016,A,Major
gothenburg indie,0.5979071428571429,130.9663857142857,41.06071428571428,G,Major
gothenburg metal,0.3531349206349206,118.33510317460316,39.29365079365079,G,Major
gothic alternative,0.513,82.98200000000001,61.0,Gb,Minor
gothic americana,0.6290000000000001,116.97200000000001,44.5,A,Major
gothic black metal,0.3333333333333333,135.18666666666667,41.333333333333336,D,Minor
gothic metal,0.3928976190476191,127.90515454545452,35.000649350649354,B,Major
gothic post-punk,0.4548333333333334,135.46055555555554,32.94444444444444,D,Major
gothic rock,0.4895746528909258,133.6578444382723,32.32305688686466,B,Major
gothic symphonic metal,0.3917380639097745,147.67331140350876,36.040805137844615,F,Major
gqom,0.7611111111111112,122.3402222222222,51.0,Bb,Major
grand rapids indie,0.4846666666666667,142.798,47.66666666666667,B,Major
grave wave,0.513,139.67027272727276,24.72727272727273,Bb,Minor
greek black metal,0.426,174.226,0.0,Gb,Major
greek clarinet,0.4554614426945343,106.19806760254144,0.0,A,Major
greek contemporary classical,0.39938888888888896,107.59888888888891,28.22222222222223,G,Major
greek folk,0.4624166666666667,97.30008333333336,0.0,C,Major
greek guitar,0.3977777777777778,82.84044444444444,15.777777777777779,G,Major
greek hip hop,0.795,101.025,0.0,Bb,Minor
greek house,0.6511035714285713,122.56494047619049,4.666666666666667,Bb,Minor
greek pop,0.5189356884759324,116.47357222609371,17.86070460704607,G,Major
greek swing,0.5513846153846156,121.52269230769232,1.3076923076923077,G,Minor
greek techno,0.581,125.00200000000001,0.0,Db,Major
greek underground rap,0.795,101.025,0.0,Bb,Minor
gregorian chant,0.33091607142857143,103.40767432712215,20.95300207039337,G,Major
grime,0.6985966666666668,114.69210666666667,45.74,Bb,Major
grindcore,0.5734,116.5346,20.9,A,Minor
